id,nombre,sex,edad,altura,peso,equipo,NOC,juegos,year,temporada,ciudad,deporte,evento,medalla
78875,Florin Mergea,M,31,180,76,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,Silver
78964,LaShawn Merritt,M,30,191,86,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,Bronze
78964,LaShawn Merritt,M,30,191,86,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
79112,Mehdy Metella,M,24,190,90,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
79224,Maximilian Meyer,M,20,173,60,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Silver
79256,Boaz Cornelius Meylink,M,32,195,93,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Bronze
79258,William Meynard,M,29,190,85,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
79345,Meredith T. Michaels-Beerbaum,F,46,162,51,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
79362,Monika Ewa Michalik (Rogien-),F,36,167,63,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze
79541,Clment Mignon,M,23,187,75,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
79561,Brankica Mihajlovi,F,25,190,83,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
79607,"John Michael Nchekwube Obinna ""John Mikel Obi"" Mikel",M,29,179,86,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
79714,Beata Mikoajczyk,F,30,170,68,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
79881,Cody Miller,M,24,180,80,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
79881,Cody Miller,M,24,180,80,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
79938,Shaunae Miller (-Uibo),F,22,185,69,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,Gold
79976,Hannah Louise Mills,F,28,157,50,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,Gold
80002,Stephen Milne,M,22,185,76,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
80039,Jelena Milovanovi,F,27,190,84,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Bronze
80107,Gor Minasyan,M,21,180,140,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
80204,Jevaughn Minzie,M,21,178,85,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
80294,Nikola Miroti Stajovi,M,25,208,100,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
80332,Taras Viktorovych Mishchuk,M,21,187,85,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
80404,Ethan Mitchell,M,25,180,83,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,Silver
80439,Tom Mitchell,M,27,178,85,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
80483,Branislav Mitrovi,M,31,201,100,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
80485,Stefan Mitrovi,M,28,195,91,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
80499,Risako Mitsui,F,22,168,57,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
80499,Risako Mitsui,F,22,168,57,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
80507,Anja Mittag,F,31,168,58,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Gold
80571,Hiromi Miyake,F,30,145,48,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Bronze
80655,Jun Mizutani,M,27,172,63,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,Bronze
80655,Jun Mizutani,M,27,172,63,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,Silver
80970,Lourdes Mohedano Snchez de Mora,F,21,173,53,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
81109,Kayla Moleschi,F,25,159,65,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
81117,Mari Kristine Sbstad Molid,F,25,178,73,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
81491,Telma Alexandra Pinto Monteiro,F,30,161,57,Portugal,POR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,Bronze
81588,Domenico Montrone,M,30,189,97,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Bronze
81671,Maya April Moore,F,27,183,79,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
81739,Sohrab Moradi,M,27,170,97,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
82020,David Morgan,M,22,184,82,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
82271,Sandi Morris,F,24,173,62,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,Silver
82327,Casper Ulrich Mortensen,M,26,190,88,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
82465,Lus Javier Mosquera Lozano,M,21,165,64,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,Bronze
82474,Estelle Mossely,F,23,168,60,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,Gold
82763,Nora Mrk,F,25,168,63,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
82859,Beslan Zaudinovich Mudranov,M,30,166,60,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Extra-Lightweight,Gold
82900,Dalilah Muhammad,F,26,173,55,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,Gold
82901,Ibtihaj Muhammad,F,30,170,68,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze
82902,Lutalo Massop-Muhammad,M,25,191,80,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,Silver
82908,Usman Edu Muhammed,M,22,169,78,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
83094,Julia Mller,F,30,170,71,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
83116,Mathias Mller,M,24,187,80,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
83172,Janne Mller-Wieland,F,29,175,69,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
83359,Maximilian Munski,M,28,195,96,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
83509,Annalise Murphy,F,26,184,72,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,Silver
83514,Clayton Murphy,M,21,180,68,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Bronze
83534,Kelly Murphy,F,26,188,77,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
83545,Ryan Murphy,M,21,191,91,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,Gold
83545,Ryan Murphy,M,21,191,91,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Backstroke,Gold
83545,Ryan Murphy,M,21,191,91,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
83558,"Andrew Barron ""Andy"" Murray",M,29,190,83,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,Gold
83571,Eric Gordon Murray,M,34,195,98,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,Gold
83692,Meghan Musnicki,F,33,183,73,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold
83703,"Madeline ""Maddie"" Musselman",F,18,181,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
83715,Aliya Farkhatovna Mustafina,F,21,162,48,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
83715,Aliya Farkhatovna Mustafina,F,21,162,48,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Silver
83715,Aliya Farkhatovna Mustafina,F,21,162,48,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,Gold
83934,Denis Myk,M,20,189,90,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
84006,Rafael Nadal Parera,M,30,185,80,Spain-2,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,Gold
84014,"Alexander Michael ""Alex"" Naddour",M,25,170,70,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
84093,Takanori Nagase,M,22,181,81,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,Bronze
84138,Nikita Vladimirovich Nagorny,M,19,166,67,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Silver
84241,Karolina Naja,F,26,165,63,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
84290,Kanami Nakamaki,F,24,167,58,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
84316,Mai Nakamura,F,27,163,56,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
84318,Misato Nakamura,F,27,157,52,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,Bronze
84361,Leone Nakarawa,M,28,198,109,Fiji,FIJ,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Gold
84527,Daniel Narcisse,M,36,189,93,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
84598,George Christopher Nash,M,26,195,96,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Gold
84689,Tyla Nathan-Wong,F,22,163,58,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
84700,Lilyana Natsir,F,30,169,62,Indonesia-1,INA,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Mixed Doubles,Gold
84737,Darya Sergeyevna Naumova,F,20,165,76,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,Silver
84776,Juan Carlos Navarro Feijoo,M,36,193,82,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
84802,Ikhtiyor Karimovich Navruzov,M,27,165,65,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
84823,Tsvetelina Biserova Naydenova,F,22,168,49,Bulgaria,BUL,2016 Summer,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
84850,Dilshod Nazarov,M,34,187,120,Tajikistan,TJK,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,Gold
84943,Astou Barro Ndour Gueye,F,21,195,68,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
84965,Lia Neal,F,21,178,75,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
84971,Leah Neale,F,21,173,66,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
85029,Nemanja Nedovi,M,25,191,90,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Silver
85141,Daryll Saskia Neita,F,19,172,61,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
85507,Kiley Neushul,F,23,173,65,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
85554,Stephen Newbold,M,21,191,82,Bahamas,BAH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
85613,Neymar da Silva Santos Jnior,M,24,174,64,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
85631,Timothey N'Guessan,M,23,186,105,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
85778,Haby Niar,F,23,176,66,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Silver
85808,Laura Nicholls Gonzlez,F,27,190,90,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver
85871,Paolo Nicolai,M,27,203,91,Italy-1,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver
85876,Astier Nicolas,M,27,180,70,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
85876,Astier Nicolas,M,27,180,70,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
86018,Michael Damgaard Nielsen,M,26,192,92,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
86020,Mie stergaard Nielsen,F,19,184,67,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
86104,Simon Niepmann,M,31,180,71,Switzerland,SUI,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
86194,Slobodan Niki,M,33,197,106,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
86217,Vladimir Olegovich Nikitin,M,26,165,56,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Bantamweight,Bronze
86268,Jelena Nikoli,F,34,194,79,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
86469,Gnonsiane Niombla,F,26,172,69,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
86506,Kei Nishikori,M,26,178,74,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,Bronze
86577,Koki Niwa,M,21,162,51,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,Silver
86589,Adilbek Sabitovich Niyazymbetov,M,27,180,81,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Light-Heavyweight,Silver
86595,Francine Niyonsaba,F,23,166,60,Burundi,BDI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,Silver
86838,Alessandro Nora,M,29,191,85,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze
87011,"Daniel James ""Dan"" Norton",M,28,180,85,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
87197,Oktawia Nowacka,F,25,180,60,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze
87235,Wojciech Nowicki,M,27,196,128,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,Bronze
87255,Jesper Nddesbo,M,35,199,100,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
87401,Ruslan Nurudinov,M,24,183,109,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Heavyweight,Gold
87552,Guy Olivier Nyokas,M,30,189,86,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
87584,Estelle Nze Minko,F,24,178,67,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
87710,Patricia Obee,F,24,165,60,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,Silver
87792,Hellen Onsando Obiri,F,26,160,50,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",Silver
87890,Siobhan-Marie O'Connor,F,20,173,60,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,Silver
87939,Hannes Ocik,M,25,191,93,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Silver
87962,Gary O'Donovan,M,23,172,70,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Silver
87963,Paul O'Donovan,M,22,177,70,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,Silver
88115,Stine Bredal Oftedal,F,24,168,65,Norway,NOR,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze
88185,Maja Ognjenovi,F,31,183,67,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Silver
88237,Oh Hye-Ri,F,28,182,69,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Welterweight,Gold
88316,Christine Ijeoma Chika Ohuruogu,F,32,172,70,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
88461,Poliana Okimoto-Cintra,F,33,165,52,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Bronze
88474,Courtney Okolo,F,22,173,59,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
88526,Nozomi Okuhara,F,21,156,51,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,Bronze
88633,Pia-Sophie Oldhafer,F,24,166,55,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
88651,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,Gold
88651,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
88651,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
88651,"Penelope ""Penny"" Oleksiak",F,16,185,68,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,Silver
88788,Marc-Antoine Olivier,M,20,183,64,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,Bronze
88896,Morten Olsen,M,31,184,95,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
89040,Om Yun-Chol,M,24,151,56,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Bantamweight,Silver
89056,Kano Omata,F,20,160,48,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
89072,Thierry Omeyer,M,39,192,93,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
89186,Shohei Ono,M,24,170,73,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,Gold
89216,"Nwanyika Jenete C. ""Anyika"" Onuora",F,31,178,76,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
89300,Laura Oprea,F,22,186,75,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Bronze
89553,Orlando Ortega Alejo,M,25,182,77,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,Silver
89582,Idalys Ortz Bocourt,F,26,180,95,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Heavyweight,Silver
89583,Ignacio Ortz,M,29,180,76,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Gold
89632,Rstm Orucov,M,24,179,73,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,Silver
89636,Selin Oruz,F,19,172,60,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
89637,Timur Oruz,M,21,186,87,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
89894,Inna Volodymyrivna Osypenko-Radomska,F,33,166,63,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",Bronze
89927,Shinobu Ota,M,22,165,65,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
89995,Katharina Otte,F,29,170,63,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
